Rainfall_Settefrati,Temperature_Settefrati,Date,Flow_Rate_Madonna_di_Canneto
0.0,12.55,26/04/2017,285.7000854
10.4,12.75,27/04/2017,285.1102184
33.4,9.45,28/04/2017,284.6511823
2.4,11.6,29/04/2017,285.24754859999996
0.0,11.7,30/04/2017,280.72559665
0.0,11.95,01/05/2017,284.0851999
0.0,13.6,02/05/2017,285.44382235
3.4,13.25,03/05/2017,284.48013660000004
0.0,13.75,04/05/2017,280.86414529999996
0.4,15.4,05/05/2017,284.7121872
0.8,14.55,06/05/2017,283.6812059
1.6,12.6,07/05/2017,284.93659260000004
33.5,11.85,08/05/2017,284.83568460000004
25.7,11.55,09/05/2017,284.74059730000005
0.0,13.65,10/05/2017,284.16673910000003
0.2,16.85,11/05/2017,285.9212378
0.2,19.05,12/05/2017,282.00043839999995
0.0,17.35,13/05/2017,282.2620847
0.0,16.7,14/05/2017,269.3600372
16.4,17.1,15/05/2017,283.1913106
0.0,16.3,16/05/2017,282.7029714
0.0,17.6,17/05/2017,281.57632193999996
0.0,17.95,18/05/2017,248.72565475
0.0,18.15,19/05/2017,284.3706383
15.3,14.15,20/05/2017,283.58759680000003
0.2,12.25,21/05/2017,285.533332
0.0,16.4,22/05/2017,286.385509
32.4,17.4,23/05/2017,286.6528776
0.2,17.5,24/05/2017,286.42375830000003
4.0,16.2,25/05/2017,286.626628
0.0,15.2,26/05/2017,285.9932595
0.0,16.35,27/05/2017,286.6524543
0.0,18.35,28/05/2017,284.8523947
0.0,18.15,29/05/2017,284.3706383
0.0,19.1,30/05/2017,290.61668575
0.0,19.75,31/05/2017,286.90170839999996
0.0,19.95,01/06/2017,291.18078119999996
0.0,19.05,02/06/2017,264.13928856666666
0.0,19.6,03/06/2017,283.63419633333336
0.0,20.35,04/06/2017,286.87921789999996
0.0,20.95,05/06/2017,290.67266995
2.0,18.3,06/06/2017,285.5820478
0.0,18.45,07/06/2017,281.67845845
0.0,19.65,08/06/2017,290.99974705
0.0,20.15,09/06/2017,290.14573154999994
0.4,21.2,10/06/2017,286.3869403
0.0,21.2,11/06/2017,289.6637309
0.0,20.85,12/06/2017,285.3902438
0.0,22.8,13/06/2017,290.10063785
0.0,23.05,14/06/2017,291.36170755
0.0,23.45,15/06/2017,287.77708010000003
0.0,23.4,16/06/2017,291.9331534
19.6,22.05,17/06/2017,289.0467915
0.0,18.95,18/06/2017,286.2061508
0.0,19.6,19/06/2017,283.63419633333336
0.0,21.9,20/06/2017,289.9236996
0.0,22.4,21/06/2017,290.5236353
15.2,23.3,22/06/2017,290.9879992
0.0,23.1,23/06/2017,293.27540654999996
0.0,23.2,24/06/2017,291.6549225
0.0,23.85,25/06/2017,293.55466805
1.6,23.6,26/06/2017,292.9121432
0.0,24.4,27/06/2017,293.55749460000004
0.6,23.1,28/06/2017,292.9867285
0.4,22.2,29/06/2017,294.439253
0.0,22.1,30/06/2017,263.20590545
0.4,19.6,01/07/2017,295.22875580000004
11.0,19.1,02/07/2017,294.3056068
0.0,19.1,03/07/2017,290.61668575
0.0,21.85,04/07/2017,272.27954320000003
0.0,24.3,05/07/2017,295.7802416
0.0,25.2,06/07/2017,295.47180714999996
0.0,25.9,07/07/2017,295.81987480000004
0.0,25.85,08/07/2017,294.5402742
0.0,26.2,09/07/2017,265.4533742
0.0,26.05,10/07/2017,295.4342903
0.0,25.55,11/07/2017,253.92513535
0.0,26.0,12/07/2017,290.9855895
0.0,26.0,13/07/2017,290.9855895
31.0,23.85,14/07/2017,295.5815736
24.4,21.65,15/07/2017,295.654385
0.2,19.35,16/07/2017,294.8660635
0.0,20.2,17/07/2017,284.9386138
0.0,21.55,18/07/2017,281.61998769999997
0.0,23.05,19/07/2017,291.36170755
0.0,23.4,20/07/2017,291.9331534
0.0,25.3,21/07/2017,294.60255750000005
0.0,24.9,22/07/2017,283.58123995
0.0,24.8,23/07/2017,295.507095
0.0,23.95,24/07/2017,285.20995985
6.6,20.25,25/07/2017,295.4739713
1.2,19.15,26/07/2017,295.4049869
0.0,19.95,27/07/2017,291.18078119999996
0.0,21.65,28/07/2017,295.69434110000003
0.0,23.0,29/07/2017,288.13956490000004
0.0,25.2,30/07/2017,295.47180714999996
0.2,27.65,31/07/2017,295.2068845
0.0,29.0,01/08/2017,287.4463425
0.0,30.4,02/08/2017,293.93027939999996
0.0,31.1,03/08/2017,290.91548339999997
0.0,30.9,04/08/2017,283.0075508
0.0,30.2,05/08/2017,279.5458599
0.0,28.05,06/08/2017,279.89574510000006
0.0,29.0,07/08/2017,287.4463425
0.0,28.45,08/08/2017,277.8994841
0.0,28.95,09/08/2017,277.0360834
0.0,29.15,10/08/2017,274.34621269999997
0.0,21.55,11/08/2017,281.61998769999997
13.8,18.3,12/08/2017,264.2501785
0.0,20.5,13/08/2017,246.2448257
0.0,22.3,14/08/2017,258.2781131
0.0,24.45,15/08/2017,265.5336538
0.0,25.5,16/08/2017,250.2996651
0.0,26.45,17/08/2017,243.9294081
0.0,26.1,18/08/2017,238.4788856
0.0,26.2,19/08/2017,265.4533742
0.0,24.05,20/08/2017,245.81001726666668
0.0,22.1,21/08/2017,263.20590545
0.0,20.5,22/08/2017,246.2448257
0.0,21.85,23/08/2017,272.27954320000003
0.0,24.05,24/08/2017,245.81001726666668
0.0,25.6,25/08/2017,221.4396477
0.0,26.15,26/08/2017,218.55055159999998
0.0,27.75,27/08/2017,216.0797671
0.0,26.85,28/08/2017,214.73097819999995
0.0,25.55,29/08/2017,253.92513535
0.0,23.6,30/08/2017,264.7852791333333
0.0,24.95,31/08/2017,215.0094137
14.3,22.4,01/09/2017,213.88913349999999
1.6,17.4,02/09/2017,213.1538985
4.4,14.75,03/09/2017,212.3904338
0.0,17.05,04/09/2017,242.56005755
0.0,18.9,05/09/2017,223.12610587499998
0.0,19.7,06/09/2017,208.0344701
0.0,19.05,07/09/2017,264.13928856666666
0.0,18.9,08/09/2017,223.12610587499998
0.0,18.9,09/09/2017,223.12610587499998
140.8,18.4,10/09/2017,201.074759
59.0,15.1,11/09/2017,201.2940017
0.4,17.4,12/09/2017,226.28798769999997
0.0,16.7,13/09/2017,269.3600372
0.0,16.3,14/09/2017,282.7029714
0.0,18.85,15/09/2017,295.1912375
18.5,18.6,16/09/2017,295.3685273
6.1,16.15,17/09/2017,295.42541989999995
0.0,14.7,18/09/2017,283.66049454999995
6.8,15.1,19/09/2017,295.2307668
0.0,12.3,20/09/2017,294.7356512
0.0,13.3,21/09/2017,296.02190935
0.0,14.75,22/09/2017,295.4287785
0.0,15.55,23/09/2017,295.4936659
0.0,15.1,24/09/2017,295.6846599
10.9,15.55,25/09/2017,297.4706399
0.2,14.7,26/09/2017,300.1609827
0.0,16.1,27/09/2017,293.77794965
0.0,16.25,28/09/2017,283.90489335
0.0,15.75,29/09/2017,275.18257655
0.0,14.7,30/09/2017,283.66049454999995
0.4,15.3,01/10/2017,268.876855
3.8,16.4,02/10/2017,267.9028469
0.0,15.75,03/10/2017,275.18257655
0.0,17.65,04/10/2017,253.2624411
0.0,17.5,05/10/2017,247.05257269999998
1.6,15.05,06/10/2017,241.56582110000002
0.2,10.25,07/10/2017,238.45945099999997
0.0,10.8,08/10/2017,257.56160065
0.0,13.15,09/10/2017,243.1564562
8.6,15.45,10/10/2017,233.2128962
0.0,14.8,11/10/2017,265.63859176666665
0.0,15.45,12/10/2017,222.63856030000002
0.0,15.5,13/10/2017,262.22199596666667
0.0,16.9,14/10/2017,266.2391584
0.0,18.6,15/10/2017,214.98615
0.0,18.55,16/10/2017,214.1284568
0.0,17.95,17/10/2017,248.72565475
0.0,16.55,18/10/2017,261.13668745
0.0,15.25,19/10/2017,240.29247055000002
0.0,15.6,20/10/2017,206.6616075
0.0,15.0,21/10/2017,241.35798105
8.6,13.05,22/10/2017,205.046426
0.0,9.5,23/10/2017,238.86662845
0.4,10.5,24/10/2017,205.4080954
0.0,12.95,25/10/2017,246.2066743
0.0,13.85,26/10/2017,239.7366229
0.0,13.15,27/10/2017,243.1564562
0.0,11.8,28/10/2017,205.4200869
0.0,10.4,29/10/2017,203.72247040000002
0.0,12.1,30/10/2017,243.78770669999997
0.0,11.75,31/10/2017,201.1240064
0.0,10.3,01/11/2017,243.21402665
0.0,11.0,02/11/2017,248.01801863333336
4.8,8.95,03/11/2017,191.8933704
0.0,12.45,04/11/2017,190.6589389
26.4,12.15,05/11/2017,189.0161411
32.5,8.9,06/11/2017,187.7531821
11.8,7.3,07/11/2017,216.111071
0.2,7.95,08/11/2017,223.9227733
0.2,9.95,09/11/2017,221.54346
0.2,11.5,10/11/2017,217.5781139
0.0,10.75,11/11/2017,217.719509
1.6,10.45,12/11/2017,221.72493369999998
22.3,6.1,13/11/2017,225.4145992
10.2,5.55,14/11/2017,259.3897386
9.6,7.75,15/11/2017,295.1046023
0.4,9.05,16/11/2017,294.40369069999997
0.0,10.6,17/11/2017,287.01741864999997
0.0,8.5,18/11/2017,295.75827960000004
0.0,7.35,19/11/2017,295.5100706
0.0,6.7,20/11/2017,295.4729666
0.0,8.05,21/11/2017,296.07674265
0.0,9.8,22/11/2017,286.6732973
0.0,9.65,23/11/2017,291.37811095
0.0,8.3,24/11/2017,292.48161523333334
1.6,10.05,25/11/2017,295.5485176
8.0,7.15,26/11/2017,294.1446548
0.0,3.45,27/11/2017,295.1757923
0.0,2.6,28/11/2017,295.3606553
70.7,6.45,29/11/2017,295.30442810000005
10.0,6.85,30/11/2017,294.94456
0.2,4.2,01/12/2017,292.2808907
0.0,3.6,02/12/2017,292.99206025
3.4,4.25,03/12/2017,290.2921898
0.2,3.55,04/12/2017,290.513619
0.0,4.5,05/12/2017,289.84656645
0.0,6.1,06/12/2017,293.4166698
0.0,4.5,07/12/2017,289.84656645
4.4,5.5,08/12/2017,289.7843458
10.2,2.2,09/12/2017,289.5708477
1.6,0.55,10/12/2017,288.9780702
38.8,7.05,11/12/2017,289.01471230000004
14.0,9.15,12/12/2017,281.715168
20.4,6.15,13/12/2017,285.1038584
18.2,5.1,14/12/2017,285.36189029999997
63.7,7.9,15/12/2017,285.4003997
3.6,4.9,16/12/2017,283.3420542
2.6,4.05,17/12/2017,286.59731830000004
0.0,1.75,18/12/2017,287.4071353
0.0,0.7,19/12/2017,287.27980275
0.0,0.7,20/12/2017,287.27980275
0.0,1.1,21/12/2017,291.73064985
0.0,4.35,22/12/2017,293.2129685
0.0,7.65,23/12/2017,286.3746886
0.0,8.2,24/12/2017,285.9295948333333
0.0,6.95,25/12/2017,293.16761733333334
2.0,5.25,26/12/2017,286.14096960000006
94.9,5.7,27/12/2017,286.0215439
12.6,2.6,28/12/2017,285.28335039999996
10.0,2.5,29/12/2017,285.86901789999996
2.0,3.4,30/12/2017,286.28406789999997
0.0,6.25,31/12/2017,285.65863060000004
5.2,6.2,01/01/2018,285.520742
5.0,5.25,02/01/2018,285.433921
1.2,5.3,03/01/2018,285.46622260000004
0.2,8.75,04/01/2018,256.17406085
0.0,8.3,05/01/2018,292.48161523333334
0.0,9.8,06/01/2018,286.6732973
0.0,11.95,07/01/2018,284.0851999
0.0,13.45,08/01/2018,283.83107060000003
8.3,10.9,09/01/2018,283.99679669999995
9.6,7.3,10/01/2018,284.27306160000006
14.6,5.1,11/01/2018,284.4637546
0.4,6.85,12/01/2018,284.8036611
0.0,5.25,13/01/2018,284.9816316
0.0,4.8,14/01/2018,285.1529731
4.6,6.6,15/01/2018,285.409068
17.8,5.6,16/01/2018,283.9526944
5.8,4.6,17/01/2018,283.0114659
0.4,3.2,18/01/2018,282.38807030000004
7.8,6.05,19/01/2018,282.99120760000005
0.2,7.7,20/01/2018,282.0988631
1.6,7.5,21/01/2018,282.1848494
0.2,5.45,22/01/2018,281.84168839999995
0.0,7.25,23/01/2018,282.01426230000004
0.0,6.2,24/01/2018,282.0716175
0.0,6.35,25/01/2018,286.5482365333333
0.0,6.35,26/01/2018,286.5482365333333
0.0,7.6,27/01/2018,281.1780577
0.0,7.55,28/01/2018,282.8673719333333
0.0,8.35,29/01/2018,267.53809996666666
0.0,6.75,30/01/2018,289.06439735000004
0.0,5.85,31/01/2018,281.64213589999997
22.4,5.9,01/02/2018,282.0379488
35.5,8.1,02/02/2018,282.46081539999994
36.6,4.7,03/02/2018,282.46081539999994
5.0,3.35,04/02/2018,296.6075439
0.0,5.55,05/02/2018,296.6075439
32.6,5.25,06/02/2018,285.36189029999997
30.9,4.15,07/02/2018,296.6075439
0.2,3.95,08/02/2018,227.46675180000003
0.0,4.95,09/02/2018,285.1529731
0.0,4.75,10/02/2018,285.1529731
0.0,3.95,11/02/2018,227.46675180000003
3.8,2.35,12/02/2018,286.28406789999997
1.0,3.75,13/02/2018,282.38807030000004
0.2,-0.3,14/02/2018,296.60754390000005
0.0,2.15,15/02/2018,296.6075439
0.0,5.25,16/02/2018,284.9816316
0.0,6.35,17/02/2018,286.5482365333333
13.6,5.55,18/02/2018,283.9526944
6.0,6.05,19/02/2018,276.94187410000006
3.0,4.5,20/02/2018,286.56294049999997
0.0,4.0,21/02/2018,287.4811412
14.2,3.25,22/02/2018,288.00177
7.8,6.85,23/02/2018,277.0451587
32.4,5.9,24/02/2018,187.7531821
0.0,4.5,25/02/2018,289.84656645
0.4,-2.55,26/02/2018,296.60754390000005
10.6,-3.3,27/02/2018,289.5708477
11.0,-2.35,28/02/2018,289.5708477
4.0,3.4,01/03/2018,286.28406789999997
7.0,7.85,02/03/2018,277.045497
24.3,5.3,03/03/2018,285.36189029999997
7.0,7.7,04/03/2018,277.045497
21.4,7.25,05/03/2018,225.4145992
52.2,5.05,06/03/2018,285.36189029999997
27.6,5.7,07/03/2018,296.6075439
0.0,7.0,08/03/2018,293.16761733333334
0.0,8.55,09/03/2018,286.7941969
0.0,8.15,10/03/2018,296.6075439
11.2,11.85,11/03/2018,273.9198491
12.0,7.9,12/03/2018,295.1046023
7.5,8.1,13/03/2018,275.5901356
0.0,7.95,14/03/2018,283.9203937
5.6,7.15,15/03/2018,289.54556139999994
14.8,9.8,16/03/2018,275.994158
21.0,8.5,17/03/2018,296.6075439
22.0,5.8,18/03/2018,225.4145992
13.0,3.95,19/03/2018,275.9887048
16.6,5.65,20/03/2018,283.9526944
17.4,6.1,21/03/2018,285.1038584
0.0,3.45,22/03/2018,295.1757923
0.0,1.9,23/03/2018,287.4071353
0.0,3.95,24/03/2018,227.46675180000003
0.0,5.95,25/03/2018,261.91469895
2.6,6.3,26/03/2018,227.08726040000002
0.4,7.0,27/03/2018,226.95837310000002
0.0,8.35,28/03/2018,267.53809996666666
0.0,11.1,29/03/2018,256.071703
0.0,11.65,30/03/2018,253.17335344999998
16.8,6.95,31/03/2018,226.94111580000003
2.2,6.75,01/04/2018,226.9487474
0.2,8.75,02/04/2018,256.17406085
0.0,11.3,03/04/2018,226.9570889
0.0,12.65,04/04/2018,226.98751430000002
1.6,11.5,05/04/2018,226.9754304
0.2,12.65,06/04/2018,260.9386896
0.0,12.7,07/04/2018,296.6075439
0.0,15.85,08/04/2018,287.62496984999996
13.0,11.55,09/04/2018,286.32539239999994
0.0,11.55,10/04/2018,264.43726886666667
1.6,12.65,11/04/2018,260.9386896
10.4,10.75,12/04/2018,278.1584494
0.0,11.6,13/04/2018,277.4006471
0.0,15.5,14/04/2018,262.22199596666667
0.0,17.15,15/04/2018,286.1551645
11.6,15.15,16/04/2018,277.78420869999997
3.0,13.2,17/04/2018,277.2966536
4.4,14.2,18/04/2018,212.3904338
0.0,16.8,19/04/2018,289.9936499
0.0,17.45,20/04/2018,274.8586989
0.0,17.3,21/04/2018,274.7366045
0.0,16.7,22/04/2018,269.3600372
0.2,17.1,23/04/2018,294.2041201
0.0,16.4,24/04/2018,286.385509
0.0,17.55,25/04/2018,247.05257269999998
0.0,16.95,26/04/2018,276.5038126
0.0,18.65,27/04/2018,293.215641
0.0,20.15,28/04/2018,290.14573154999994
3.4,20.4,29/04/2018,290.43839280000003
0.2,15.95,30/04/2018,266.3381576
0.2,12.45,01/05/2018,275.8300855
0.0,19.05,02/05/2018,264.13928856666666
19.6,14.25,03/05/2018,273.79922860000005
6.8,12.55,04/05/2018,276.6321392
12.0,12.3,05/05/2018,268.0044138
3.4,13.25,06/05/2018,284.48013660000004
14.7,15.25,07/05/2018,277.0327085
21.0,14.3,08/05/2018,273.79922860000005
4.0,13.8,09/05/2018,294.4642793
7.1,14.55,10/05/2018,277.045497
2.8,15.8,11/05/2018,273.7954125
17.6,14.75,12/05/2018,273.79922860000005
0.0,15.15,13/05/2018,282.24088044999996
3.6,11.55,14/05/2018,226.9754304
1.2,9.1,15/05/2018,288.6040936
0.0,9.8,16/05/2018,286.6732973
0.0,13.5,17/05/2018,287.1178523
0.0,15.9,18/05/2018,287.62496984999996
0.0,16.55,19/05/2018,261.13668745
0.0,18.55,20/05/2018,214.1284568
0.6,17.35,21/05/2018,226.28798769999997
2.8,16.95,22/05/2018,276.9569736
26.7,14.4,23/05/2018,289.0315952
3.2,17.7,24/05/2018,213.1538985
37.6,18.0,25/05/2018,273.9063992
12.1,20.15,26/05/2018,295.1757454
2.0,21.45,27/05/2018,290.5659398
0.0,20.65,28/05/2018,291.15425310000006
0.0,21.9,29/05/2018,289.9236996
0.0,22.7,30/05/2018,279.6416667
0.0,21.4,31/05/2018,290.6817483
0.0,20.8,01/06/2018,290.7044684
0.0,20.2,02/06/2018,284.9386138
0.0,21.1,03/06/2018,284.7063083
0.0,21.65,04/06/2018,295.69434110000003
0.0,18.75,05/06/2018,294.5955628
0.0,18.75,06/06/2018,294.5955628
0.0,21.7,07/06/2018,273.6998817
27.1,19.9,08/06/2018,290.725616
0.4,17.8,09/06/2018,226.28798769999997
0.0,20.8,10/06/2018,290.7044684
0.0,22.35,11/06/2018,290.5236353
0.0,21.6,12/06/2018,290.89973419999995
3.2,18.1,13/06/2018,295.5932285
0.6,17.15,14/06/2018,294.2041201
8.3,18.15,15/06/2018,286.9831089
0.0,18.25,16/06/2018,295.0102957
13.4,19.95,17/06/2018,294.3056068
0.2,19.25,18/06/2018,294.8660635
0.0,21.1,19/06/2018,284.7063083
4.2,20.2,20/06/2018,291.75722169999995
7.2,20.45,21/06/2018,295.4739713
0.2,19.5,22/06/2018,295.22875580000004
0.2,16.35,23/06/2018,282.8225756
0.0,17.05,24/06/2018,242.56005755
1.0,17.05,25/06/2018,283.4181
0.0,16.55,26/06/2018,261.13668745
0.0,17.15,27/06/2018,286.1551645
0.0,17.85,28/06/2018,294.5531709
0.2,18.15,29/06/2018,284.3706383
1.2,21.55,30/06/2018,278.4293085
0.0,23.45,01/07/2018,287.77708010000003
0.0,23.45,02/07/2018,287.77708010000003
0.0,22.0,03/07/2018,289.38548189999995
0.0,22.75,04/07/2018,279.6416667
0.0,24.2,05/07/2018,294.64468839999995
0.6,22.15,06/07/2018,292.9867285
10.9,21.9,07/07/2018,288.6436626
0.2,20.7,08/07/2018,292.24249069999996
0.0,21.45,09/07/2018,290.841512
0.0,21.2,10/07/2018,289.6637309
0.0,21.35,11/07/2018,284.46289850000005
0.0,22.5,12/07/2018,290.5679645
0.0,23.45,13/07/2018,287.77708010000003
0.0,24.5,14/07/2018,279.9468057
0.0,25.2,15/07/2018,295.47180714999996
2.0,23.7,16/07/2018,290.5659398
15.0,20.6,17/07/2018,277.3454921
0.0,22.4,18/07/2018,290.5236353
0.0,23.8,19/07/2018,295.1718293
0.0,24.05,20/07/2018,245.81001726666668
0.0,24.05,21/07/2018,245.81001726666668
0.0,23.4,22/07/2018,291.9331534
11.9,18.9,23/07/2018,294.3056068
11.8,22.1,24/07/2018,288.6436626
0.2,22.2,25/07/2018,274.6076082
12.5,23.25,26/07/2018,291.4645194
0.6,21.65,27/07/2018,278.4293085
0.0,22.75,28/07/2018,279.6416667
0.0,23.95,29/07/2018,285.20995985
0.0,25.8,30/07/2018,286.4610258
0.0,26.0,31/07/2018,290.9855895
0.0,25.9,01/08/2018,295.81987480000004
4.7,24.6,02/08/2018,277.0872416
3.2,22.05,03/08/2018,277.0363684
2.8,22.75,04/08/2018,277.0363684
0.0,23.35,05/08/2018,291.9331534
0.0,24.55,06/08/2018,279.9468057
5.4,24.6,07/08/2018,277.0872416
2.3,23.85,08/08/2018,290.5659398
0.0,23.55,09/08/2018,264.7852791333333
0.0,25.0,10/08/2018,285.256622
0.0,25.3,11/08/2018,294.60255750000005
0.0,24.6,12/08/2018,289.46310689999996
0.0,23.7,13/08/2018,283.17591335
3.8,22.0,14/08/2018,290.43839280000003
7.8,18.75,15/08/2018,286.9831089
0.0,21.25,16/08/2018,284.08959035
1.0,21.8,17/08/2018,278.4293085
3.2,21.35,18/08/2018,295.326775
5.6,22.05,19/08/2018,276.9656608
1.4,22.1,20/08/2018,292.9867285
0.4,23.6,21/08/2018,277.2789493
0.4,22.3,22/08/2018,294.439253
11.2,22.25,23/08/2018,288.6436626
0.0,21.8,24/08/2018,286.32131183333337
0.0,22.0,25/08/2018,289.38548189999995
2.5,18.4,26/08/2018,289.4997664
0.0,18.0,27/08/2018,290.2286474
0.0,20.3,28/08/2018,290.6743731
0.0,22.15,29/08/2018,291.1634912
4.8,21.4,30/08/2018,291.75722169999995
0.2,21.0,31/08/2018,292.1744983
3.6,19.35,01/09/2018,290.6908883
2.4,19.65,02/09/2018,290.9878738
0.0,18.35,03/09/2018,284.8523947
0.0,18.65,04/09/2018,293.215641
0.0,19.9,05/09/2018,282.96730755
0.0,21.2,06/09/2018,289.6637309
5.8,20.45,07/09/2018,293.5315011
0.0,19.2,08/09/2018,294.3438779
13.6,21.05,09/09/2018,295.1757454
23.0,20.9,10/09/2018,296.34521639999997
0.0,21.25,11/09/2018,284.08959035
0.0,22.5,12/09/2018,290.5679645
0.0,20.8,13/09/2018,290.7044684
26.0,20.75,14/09/2018,290.725616
0.0,21.6,15/09/2018,290.89973419999995
0.0,21.45,16/09/2018,290.841512
0.0,21.4,17/09/2018,290.6817483
1.8,21.3,18/09/2018,290.5659398
1.2,19.6,19/09/2018,289.678396
3.8,20.3,20/09/2018,290.43839280000003
0.0,20.65,21/09/2018,291.15425310000006
0.0,21.35,22/09/2018,284.46289850000005
0.0,21.2,23/09/2018,289.6637309
0.0,20.3,24/09/2018,290.6743731
0.2,15.25,25/09/2018,290.8182888
0.0,11.9,26/09/2018,291.958799
0.0,14.95,27/09/2018,279.97478090000004
0.0,16.6,28/09/2018,292.0569577
0.0,18.1,29/09/2018,292.0592481
0.0,15.9,30/09/2018,287.62496984999996
15.5,15.0,01/10/2018,292.1374438
0.0,14.8,02/10/2018,265.63859176666665
0.0,16.65,03/10/2018,292.0609505
0.0,19.45,04/10/2018,292.1424026
0.0,18.3,05/10/2018,285.43452110000004
31.1,14.7,06/10/2018,290.1787921
0.6,15.4,07/10/2018,288.3864409
0.2,16.6,08/10/2018,289.9196703
0.6,17.3,09/10/2018,255.95246395
1.4,17.05,10/10/2018,288.4138675
0.2,16.85,11/10/2018,285.9212378
0.0,16.85,12/10/2018,291.36093
0.0,16.3,13/10/2018,282.7029714
0.0,16.55,14/10/2018,261.13668745
1.2,15.8,15/10/2018,289.7706394
0.0,17.8,16/10/2018,290.1523753
0.0,18.3,17/10/2018,285.43452110000004
0.0,18.2,18/10/2018,290.09829510000003
0.0,16.75,19/10/2018,289.9936499
0.0,17.6,20/10/2018,281.57632193999996
27.0,13.65,21/10/2018,289.0315952
15.4,9.7,22/10/2018,288.9345757
0.0,13.15,23/10/2018,243.1564562
0.0,13.55,24/10/2018,287.87585955000003
0.0,15.3,25/10/2018,288.7266617
0.0,15.15,26/10/2018,282.24088044999996
69.6,13.2,27/10/2018,288.22128349999997
120.6,14.2,28/10/2018,286.25233439999994
98.5,13.75,29/10/2018,284.2723607
2.0,10.1,30/10/2018,288.6375582
0.0,11.7,31/10/2018,280.72559665
32.7,13.75,01/11/2018,285.1650369
38.2,12.6,02/11/2018,284.8860213
0.4,16.75,03/11/2018,280.61341239999996
14.1,13.7,04/11/2018,280.1491262
8.4,11.4,05/11/2018,277.7575537
0.2,13.2,06/11/2018,279.6956119
8.6,10.7,07/11/2018,278.3616957
0.2,10.75,08/11/2018,277.70396830000004
0.0,11.5,09/11/2018,286.6539768333334
0.0,11.65,10/11/2018,253.17335344999998
0.0,12.2,11/11/2018,287.877428
0.0,13.05,12/11/2018,286.7397736666667
0.0,12.5,13/11/2018,280.01417325
0.0,13.05,14/11/2018,286.7397736666667
0.0,11.55,15/11/2018,264.43726886666667
0.0,10.45,16/11/2018,249.52627
0.0,7.9,17/11/2018,256.3078433
0.0,7.55,18/11/2018,282.8673719333333
47.4,6.0,19/11/2018,281.020619
71.6,11.5,20/11/2018,279.9291829
0.2,10.05,21/11/2018,274.43654360000005
1.0,10.1,22/11/2018,274.39348989999996
0.0,9.85,23/11/2018,274.4882009
26.9,10.35,24/11/2018,274.2702618
46.3,10.15,25/11/2018,274.315291
7.4,6.85,26/11/2018,275.5901356
8.4,7.2,27/11/2018,274.95444910000003
0.0,6.3,28/11/2018,275.6707627
0.0,6.55,29/11/2018,275.6143381
0.0,6.15,30/11/2018,275.56805069999996
0.0,8.9,01/12/2018,285.81122244999995
0.0,8.2,02/12/2018,285.9295948333333
3.2,8.0,03/12/2018,274.8608014
0.4,11.1,04/12/2018,274.69698900000003
0.0,9.55,05/12/2018,288.1083363
0.0,8.0,06/12/2018,274.91457175
0.0,8.0,07/12/2018,274.91457175
8.6,6.95,08/12/2018,274.76074750000004
0.6,6.55,09/12/2018,284.3272472
0.2,7.15,10/12/2018,286.7405164
0.8,4.45,11/12/2018,296.6075439
0.0,3.2,12/12/2018,296.6075439
8.6,3.8,13/12/2018,296.6075439
68.2,6.25,14/12/2018,295.30442810000005
23.2,3.1,15/12/2018,296.6075439
3.0,2.4,16/12/2018,286.28406789999997
17.8,5.2,17/12/2018,285.36189029999997
0.0,4.7,18/12/2018,285.1529731
0.0,3.8,19/12/2018,296.6075439
2.2,5.2,20/12/2018,286.14096960000006
0.0,6.3,21/12/2018,275.6707627
0.0,7.6,22/12/2018,281.1780577
0.0,8.55,23/12/2018,286.7941969
0.0,9.25,24/12/2018,296.6075439
0.0,5.5,25/12/2018,295.62162915
0.0,4.55,26/12/2018,291.4056994
0.0,6.6,27/12/2018,275.6143381
0.0,5.65,28/12/2018,255.956525
0.0,7.0,29/12/2018,293.16761733333334
0.0,6.25,30/12/2018,285.65863060000004
0.0,5.1,31/12/2018,293.2237942333333
4.252444270629644,13.561732499022291,01/01/2019,270.4436784
4.252444270629644,13.561732499022291,02/01/2019,270.4436784
4.252444270629644,13.561732499022291,03/01/2019,270.4436784
4.252444270629644,13.561732499022291,04/01/2019,270.4436784
4.252444270629644,13.561732499022291,05/01/2019,270.4436784
4.252444270629644,13.561732499022291,06/01/2019,270.4436784
4.252444270629644,13.561732499022291,07/01/2019,270.4436784
4.252444270629644,13.561732499022291,08/01/2019,270.4436784
4.252444270629644,13.561732499022291,09/01/2019,270.4436784
4.252444270629644,13.561732499022291,10/01/2019,270.4436784
4.252444270629644,13.561732499022291,11/01/2019,270.4436784
4.252444270629644,13.561732499022291,12/01/2019,270.4436784
4.252444270629644,13.561732499022291,13/01/2019,270.4436784
4.252444270629644,13.561732499022291,14/01/2019,270.4436784
4.252444270629644,13.561732499022291,15/01/2019,270.4436784
4.252444270629644,13.561732499022291,16/01/2019,270.4436784
4.252444270629644,13.561732499022291,17/01/2019,270.4436784
4.252444270629644,13.561732499022291,18/01/2019,270.4436784
4.252444270629644,13.561732499022291,19/01/2019,270.4436784
4.252444270629644,13.561732499022291,20/01/2019,270.4436784
4.252444270629644,13.561732499022291,21/01/2019,270.4436784
4.252444270629644,13.561732499022291,22/01/2019,270.4436784
4.252444270629644,13.561732499022291,23/01/2019,270.4436784
