Rainfall_Monteporzio,Rainfall_Velletri,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Date,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9
0.0,0.2,2347.99,3882.78,3035.09,3870.94,8036.78,3006.29,3885.01,3442.1,23.33,24.66,27/07/2019,-50.34,-101.04,-112.13,-102.04,-104.32,-94.11,-96.96999999999998,-99.28000000000002,-92.44
34.0,32.6,2325.24,3882.35,3066.05,3866.18,8009.17,3013.24,3894.7,3434.47,18.49,20.88,28/07/2019,-50.49,-101.04,-112.13,-102.04,-104.32,-93.92,-96.9,-99.0,-91.43
0.0,0.0,2214.61,3777.88,3066.23,3861.68,7994.27,2989.87,3898.22,3426.3,20.84,23.53,29/07/2019,-50.49,-101.04,-112.13,-102.4,-104.31,-93.92,-96.64,-98.83,-91.37
0.0,0.0,2295.47,3889.12,2674.26,3865.46,8000.57,2807.96,3915.04,3081.28,21.59,24.2,30/07/2019,-51.1,-101.15,-111.87,-102.4,-104.31,-93.92,-96.64,-98.83,-90.76
0.0,0.0,2264.72,3888.65,2747.63,3865.72,7687.4,2790.9,3688.06,3230.6,22.72,25.12,31/07/2019,-51.58,-101.15,-111.74,-102.4,-104.32,-93.92,-96.57,-98.83,-90.62
0.0,0.0,2239.99,3889.19,2768.51,3869.28,7607.88,2762.46,3903.95,3155.08,22.62,24.44,01/08/2019,-51.85,-101.15,-111.6,-102.4,-104.39,-93.92,-96.57,-98.83,-90.62
2.4,1.6,2214.18,3881.99,3014.35,3865.46,8019.36,2970.47,3896.89,3434.65,21.74,23.67,02/08/2019,-52.1,-101.15,-111.52,-102.4,-104.39,-93.92,-96.7,-98.83,-90.16
0.0,0.0,2192.08,3883.43,2852.24,3864.71,8009.57,3045.06,3897.68,3225.71,21.97,24.94,03/08/2019,-52.25,-101.15,-111.52,-102.4,-104.39,-93.92,-96.87,-99.2,-90.16
0.0,0.0,2172.53,3886.13,3023.32,3867.37,8014.86,2155.64,3908.23,2865.74,22.25,24.46,04/08/2019,-52.25,-101.15,-111.35,-102.4,-104.39,-93.92,-97.06,-99.05,-90.16
0.0,0.0,2147.51,3886.6,2770.02,3867.66,8014.21,2804.83,3905.5,3051.61,22.46,24.83,05/08/2019,-52.25,-101.15,-111.38,-102.4,-104.39,-93.92,-97.26,-99.05,-90.21
0.0,0.0,2125.51,3882.17,3042.61,3865.5,8008.02,2855.74,3899.63,3157.13,22.91,25.08,06/08/2019,-52.43,-101.15,-111.93,-102.4,-104.39,-93.92,-97.3,-99.88,-91.83
0.0,0.0,2102.69,3881.77,2745.43,3869.24,8008.52,2810.23,3902.36,3211.27,24.76,25.62,07/08/2019,-53.01,-101.15,-112.18,-102.4,-104.39,-93.92,-97.3,-99.88,-92.13
0.0,0.0,1944.04,3884.98,2757.92,3867.37,8009.5,2743.27,3906.47,3125.56,24.15,26.35,08/08/2019,-52.43,-101.15,-111.93,-102.4,-104.39,-93.92,-97.3,-99.88,-91.83
0.0,0.0,2060.53,3880.8,3019.68,3865.07,8003.59,3049.99,3896.1,3433.32,24.94,27.57,09/08/2019,-53.01,-101.15,-112.18,-102.4,-104.39,-93.92,-97.3,-99.88,-92.13
0.0,0.0,2027.48,3877.45,3021.37,3863.02,7997.44,3041.24,3890.7,3430.84,25.43,27.91,10/08/2019,-53.12,-101.15,-112.18,-102.4,-104.39,-93.92,-97.3,-99.88,-92.47
0.0,0.0,2009.66,3880.62,3022.45,3865.86,8000.42,3040.85,3893.69,3432.85,26.44,29.09,11/08/2019,-53.23,-101.15,-112.18,-102.4,-104.39,-93.92,-97.3,-99.88,-92.82
0.0,0.0,1993.64,3879.43,3031.31,3865.54,7996.54,3045.06,3892.9,3432.64,27.3,30.06,12/08/2019,-53.35,-101.15,-112.18,-102.4,-104.39,-93.92,-97.3,-99.88,-92.85
0.0,0.0,1977.34,3882.02,3034.73,3869.14,8001.14,3048.66,3895.49,3436.27,25.93,28.35,13/08/2019,-53.4,-101.15,-112.18,-102.4,-104.39,-93.92,-97.3,-99.88,-92.85
0.0,0.0,1946.41,3883.18,3025.94,3870.43,8000.93,3055.1,3893.54,3436.02,21.52,24.11,14/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.7,-92.61
0.2,0.0,1927.4,3880.87,3020.9,3870.43,7998.7,3052.73,3892.86,3435.77,21.13,23.96,15/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.7,-92.61
0.0,0.0,1916.06,3876.16,3010.1,3866.18,7989.95,3041.14,3887.35,3431.16,21.02,23.3,16/08/2019,-52.43,-101.15,-111.93,-102.4,-104.39,-93.92,-97.3,-99.88,-91.83
0.0,0.0,1597.46,3879.36,3002.29,3867.73,7992.11,2796.98,3895.24,3177.58,21.28,23.84,17/08/2019,-52.43,-101.15,-111.93,-102.4,-104.39,-93.92,-97.3,-99.88,-91.83
0.0,0.0,1643.04,3881.2,2999.23,3869.1,7992.76,2647.19,3893.36,3433.32,22.15,24.51,18/08/2019,-52.43,-101.15,-111.93,-102.4,-104.39,-93.92,-97.3,-99.88,-91.83
0.0,0.0,1921.0,3878.75,2995.6,3873.82,7992.25,3043.66,3891.82,3430.15,22.75,25.65,19/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.7,-92.61
0.0,0.0,1877.26,3879.9,3004.63,3870.36,7989.91,3049.6,3889.26,3431.3,24.38,26.83,20/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.7,-92.61
0.0,0.0,1661.8,3880.22,3010.43,3871.04,7988.51,2711.38,3893.44,3433.72,23.42,25.77,21/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.47,-92.61
0.0,0.0,1833.77,3880.69,2997.94,3872.05,7987.39,3052.58,3889.94,3434.15,23.68,25.64,22/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.7,-92.61
0.0,0.0,1660.0,3883.82,2716.56,3874.0,7988.83,2784.02,3891.82,3436.42,23.31,25.79,23/08/2019,-54.19,-101.15,-112.22,-102.4,-104.39,-93.92,-97.35,-99.47,-92.61
0.0,1.4,1804.03,3880.73,2991.67,3872.12,7984.55,2793.64,3885.88,3432.38,22.78,24.99,24/08/2019,-54.98,-101.15,-112.23,-102.4,-104.39,-93.92,-97.27,-99.37,-92.2
4.8,21.2,1787.33,3878.14,2987.35,3872.23,7981.78,3038.36,3875.98,3430.48,20.3,23.1,25/08/2019,-54.98,-101.15,-112.23,-102.4,-104.39,-93.92,-97.27,-99.37,-92.2
16.4,0.0,1771.24,3878.35,2986.24,3871.3,7978.32,2676.49,3883.18,3429.29,20.64,23.88,26/08/2019,-54.98,-101.15,-112.23,-102.4,-104.39,-93.92,-97.27,-99.79,-92.22
0.2,0.8,1579.43,3880.62,2985.66,3875.29,7982.42,2923.92,3884.15,3212.17,22.23,24.12,27/08/2019,-54.72,-101.15,-112.23,-102.4,-104.39,-93.92,-97.27,-99.79,-92.25
0.0,0.0,1511.39,3879.11,2981.88,3875.26,7982.06,2786.47,3881.48,3230.71,22.26,24.27,28/08/2019,-47.26,-101.15,-112.16,-102.4,-104.39,-93.92,-97.27,-99.79,-92.68
0.0,0.0,1543.68,3875.8,2985.16,3874.36,7978.64,3028.36,3871.15,3428.53,22.07,24.14,29/08/2019,-54.72,-101.15,-112.23,-102.4,-104.39,-93.92,-97.27,-99.79,-92.25
4.8,0.0,1534.72,3874.57,2985.01,3874.5,7977.64,3039.8,3870.72,3427.96,22.03,25.21,30/08/2019,-47.59,-101.42,-111.44,-102.4,-104.4,-93.92,-97.27,-100.08,-92.62
11.0,21.6,1535.76,3875.4,2984.54,3876.34,7980.88,2739.53,3877.09,3037.21,20.63,23.96,31/08/2019,-54.72,-101.15,-112.23,-102.4,-104.39,-93.92,-97.27,-99.79,-92.25
2.0,1.4,1534.82,3873.35,2979.0,3875.9,7979.72,2924.03,3871.66,3422.59,20.34,23.21,01/09/2019,-47.24,-101.15,-111.83,-102.4,-104.39,-93.92,-97.27,-99.71,-92.36
4.8,8.4,1529.32,3873.85,2975.76,3877.7,7980.52,2557.37,3875.69,3209.26,19.54,21.72,02/09/2019,-47.24,-101.28,-111.73,-102.4,-104.39,-93.92,-97.27,-99.71,-92.36
0.4,7.4,1522.33,3871.62,2750.04,3876.77,7616.59,2863.48,3870.18,3150.9,20.12,21.83,03/09/2019,-47.44,-101.42,-111.67,-102.4,-104.39,-93.92,-97.27,-99.86,-92.36
0.0,0.0,1518.44,3869.24,2980.3,3876.88,7974.61,2767.07,3869.17,3179.48,19.73,22.3,04/09/2019,-47.5,-101.42,-111.57,-102.4,-104.39,-93.92,-97.27,-99.97,-92.33
0.0,0.0,1515.78,3867.62,2961.4,3877.34,7718.87,2816.03,3867.52,3218.72,19.65,21.95,05/09/2019,-47.59,-101.42,-111.44,-102.4,-104.4,-93.92,-97.27,-100.08,-92.62
0.0,0.0,1509.41,3866.65,2831.87,3877.2,7720.27,2886.95,3866.8,3231.83,17.7,20.33,06/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1502.39,3863.95,2794.82,3877.96,7672.68,2857.43,3866.58,3218.62,17.55,19.89,07/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.4,0.0,1495.87,3862.76,2794.9,3879.22,7982.89,3017.48,3866.87,3419.53,17.5,19.76,08/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1484.5,3859.27,2792.12,3878.82,7982.17,3018.56,3864.35,3418.81,16.13,18.37,09/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1477.33,3860.53,2786.69,3877.7,7978.03,3024.25,3862.4,3415.39,16.9,20.0,10/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1468.3,3860.93,2818.37,3877.85,7973.78,2762.06,3716.53,3183.98,19.51,22.09,11/09/2019,-47.5,-101.42,-111.57,-102.4,-104.39,-93.92,-97.27,-99.97,-92.33
0.0,0.0,1462.57,3861.32,2814.73,3880.01,7974.36,2994.12,3898.22,3412.37,20.58,22.77,12/09/2019,-48.41,-101.42,-108.87,-102.4,-104.47,-94.18,-97.27,-100.19,-93.42
0.2,0.0,1458.04,3862.4,2792.77,3881.34,7975.12,2979.18,3898.84,3412.55,21.03,23.32,13/09/2019,-48.71,-101.42,-108.29,-102.4,-104.47,-94.18,-97.27,-100.19,-93.42
0.0,0.0,1486.51,3860.21,2889.29,3880.94,7974.0,2960.57,3897.47,3411.04,19.98,22.2,14/09/2019,-49.93,-101.42,-108.16,-102.4,-104.47,-94.18,-97.27,-100.19,-93.42
0.0,0.0,1536.66,3859.42,3043.84,3881.52,7975.58,2952.07,3897.18,3411.18,19.85,22.15,15/09/2019,-52.18,-101.42,-108.02,-102.4,-104.47,-94.18,-97.27,-100.19,-93.42
0.0,0.0,1551.31,3859.56,3030.01,3882.96,7975.98,2938.14,3898.08,3412.66,20.05,22.18,16/09/2019,-52.63,-101.42,-108.0,-102.40000000000002,-104.46999999999998,-94.18,-97.27,-100.19,-93.42
0.0,0.0,1545.08,3857.26,3035.16,3882.82,7971.8,2939.98,3895.88,3412.37,18.78,20.9,17/09/2019,-52.63,-101.42,-108.0,-102.40000000000002,-104.46999999999998,-94.18,-97.27,-100.19,-93.42
1.0,2.8,1539.54,3853.73,3035.48,3881.95,7968.42,2960.57,3892.93,3410.21,19.36,21.38,18/09/2019,-52.63,-101.42,-108.0,-102.40000000000002,-104.46999999999998,-94.18,-97.27,-100.19,-93.42
36.8,90.6,1515.24,3853.51,3029.94,3882.74,7968.78,2981.05,3892.82,3409.38,17.72,19.52,19/09/2019,-49.93,-101.42,-108.16,-102.4,-104.47,-94.18,-97.27,-100.19,-93.42
0.2,0.0,1493.68,3848.47,3031.52,3880.91,7963.24,3016.69,3888.18,3405.64,17.65,19.7,20/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.4,0.0,1477.69,3857.65,2923.09,3892.43,7830.9,2956.1,3727.12,3316.68,17.08,18.97,21/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
35.2,21.6,1470.56,3884.11,2835.29,3909.56,7484.47,2728.04,3927.53,3110.94,16.26,18.07,22/09/2019,-48.71,-101.42,-108.29,-102.4,-104.47,-94.18,-97.27,-100.19,-93.42
4.2,1.6,1286.71,3907.87,2785.5,3907.33,7992.9,2763.29,3616.16,3155.8,18.2,20.19,23/09/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.2,0.0,1088.75,2773.66,1777.57,2775.67,5208.12,1871.46,2665.22,2142.94,16.0,19.93,24/09/2019,-47.89,-99.83,-114.34,-101.07,-103.51,-92.92,-97.33,-98.75,-91.95
0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,19.73,25/09/2019,-36.04,-96.81,-117.43,-99.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,19.8,26/09/2019,-35.89,-96.69,-117.06,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,20.42,27/09/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,19.7,28/09/2019,-35.89,-96.69,-117.06,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,19.24,29/09/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.2,303.62,324.61,129.82,162.36,332.68,253.12,163.19,142.85,17.13,19.17,30/09/2019,-34.09,-98.73,-115.79,-100.5,-103.15,-92.47,-95.78,-97.09,-90.66
0.2,0.0,425.81,1099.44,1003.57,1263.6,1664.46,856.08,1107.04,965.66,17.57,19.73,01/10/2019,-46.35,-100.04,-114.55,-102.09,-104.38,-98.64,-95.8,-97.0,-90.42
6.8,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,17.58,02/10/2019,-36.04,-96.81,-117.43,-99.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,16.48,03/10/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,15.3,04/10/2019,-35.89,-96.69,-117.06,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,16.69,05/10/2019,-35.89,-96.69,-117.06,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,17.34,06/10/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,15.59,07/10/2019,-36.04,-96.81,-117.43,-99.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,16.69,08/10/2019,-35.89,-96.69,-117.06,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39,16.25,09/10/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,16.13,10/10/2019,-35.89,-96.69,-117.06,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,17.3,11/10/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,16.43,12/10/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,16.99,13/10/2019,-35.89,-96.69,-117.04,-99.11,-101.42,-91.24,-95.25,-97.44,-104.87
0.4,0.0,613.44,1616.33,1291.28,1616.62,3316.03,1261.04,1616.29,1422.86,15.49,17.45,14/10/2019,-44.7,-100.79,-115.98,-101.64,-104.12,-93.45,-95.82,-102.52,-94.09
28.4,15.6,1471.43,3883.5,3095.57,3885.59,7963.67,3033.4,3881.2,3413.52,14.87,16.55,15/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.6,0.2,1469.7,3884.62,3083.0,3889.69,7960.82,3033.4,3874.1,3392.6,13.03,15.55,16/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.2,0.0,1465.78,3883.43,2803.64,3888.76,7956.76,2775.2,3875.8,3393.04,12.52,15.18,17/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.4,0.0,1461.92,3878.53,3038.62,3892.07,7950.64,3012.12,3861.58,3377.05,12.71,15.58,18/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.4,0.2,1461.42,3877.96,2634.12,3888.25,7970.47,2750.22,3879.07,3425.26,13.2,15.43,19/10/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
0.2,0.0,1458.86,3874.03,3019.82,3890.34,7961.26,3028.14,3869.86,3418.06,15.57,17.19,20/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1455.34,3870.68,3040.27,3889.4,7955.75,3035.56,3863.45,3414.89,16.99,18.69,21/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1303.45,3474.61,2784.56,3589.78,7961.08,3028.54,3857.22,3413.12,17.0,18.95,22/10/2019,-34.99,-93.43,-112.56,-97.88,-100.23,-91.6,-93.76,-95.5,-96.4
0.0,0.0,1439.42,3874.93,3039.19,3931.13,7955.96,3035.16,3850.99,3413.38,16.34,18.72,23/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
23.8,27.4,1442.05,3879.29,2792.45,3938.76,7961.36,2811.17,3606.34,3170.92,15.76,17.46,24/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.2,0.2,1357.42,3877.7,2788.78,3938.65,7959.6,2773.76,3596.36,3161.27,15.35,17.96,25/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.0,0.0,1438.96,3876.55,2796.12,3924.61,7960.03,2773.98,3839.83,3201.73,15.78,18.55,26/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.2,0.0,1494.29,4030.27,3170.74,4076.1,8282.92,3150.54,3985.16,3550.5,14.13,16.62,27/10/2019,-50.78,-100.56,-101.235,-101.59,-104.3,-98.47,-96.1,-97.78,-90.83
0.6,0.0,1435.36,3874.25,3028.79,3890.09,7954.02,2932.02,3813.59,3389.83,13.75,15.8,28/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.6,0.2,1319.36,3068.6,2212.24,3080.66,6300.25,2207.59,3024.18,2520.0,13.03,14.88,29/10/2019,-47.89,-99.5,-114.02,-100.99,-103.46,-92.94,-97.33,-98.7,-91.92
0.6,0.2,1448.35,3923.46,2866.18,3940.96,7621.13,2843.32,3671.64,3277.84,12.96,15.15,30/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
13.8,0.6,1427.65,3872.12,2789.46,3890.48,7952.08,2777.26,3829.57,3199.54,14.02,16.15,31/10/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
4.2,2.4,1255.54,3874.9,2715.16,3885.3,7958.92,2710.12,3508.16,3086.93,13.46,15.95,01/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
10.8,38.6,1418.58,3876.41,2752.31,3886.02,7961.36,2772.29,3598.7,3162.6,13.97,15.6,02/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
36.8,35.2,1416.24,3872.38,2734.99,3894.41,7955.21,2734.88,3554.5,3147.95,14.11,15.86,03/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.2,2.6,1414.94,3880.66,3025.44,3886.52,7949.66,3030.8,3835.44,3388.57,12.83,14.8,04/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
7.0,4.2,1412.17,3867.8,2699.21,3876.55,7931.3,2663.71,3427.56,3018.64,14.43,16.12,05/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
5.4,3.0,1321.45,3709.33,2770.02,3858.66,7900.88,2704.36,3510.9,3127.0,9.94,11.99,06/11/2019,-30.87,-98.06,-115.31,-99.7,-103.09,-92.4,-97.3,-96.43,-89.7
0.4,0.2,1399.43,3881.38,3011.15,3878.28,7946.71,3009.67,3825.76,3385.98,9.19,11.66,07/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
27.6,53.6,1050.48,3882.13,2815.92,3880.48,7946.5,3024.04,3824.32,3389.8,9.77,11.4,08/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
12.2,25.2,1198.58,3879.94,2670.41,3432.49,7479.76,3025.66,3823.02,3387.78,7.37,8.91,09/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
12.2,8.2,1381.86,3879.5,3045.71,3879.25,7938.97,3030.98,3823.2,3385.98,8.7,10.89,10/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
52.4,41.2,1191.02,3881.48,2786.4,3902.76,7939.51,3030.66,3828.53,3388.14,9.67,11.87,11/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
10.6,10.0,1349.21,3876.66,2722.68,3864.1,7549.67,2706.41,3835.12,3358.62,10.33,12.52,12/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
2.4,1.2,1381.79,3866.94,2756.41,3872.77,7495.78,2764.98,3818.27,3359.41,8.6,10.86,13/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
9.0,14.6,1273.36,3852.47,2870.6,3856.39,7507.26,2777.22,3814.78,3145.25,9.22,11.23,14/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
60.6,48.6,908.06,3055.14,2360.95,3049.74,6256.76,2392.24,3020.72,2657.92,11.76,13.21,15/11/2019,-43.83,-99.8,-114.84,-101.02,-103.54,-93.06,-96.84,-99.54,-92.47
9.6,7.8,1387.51,3842.82,2973.92,3816.72,7842.53,2935.84,3802.18,3351.13,11.19,13.1,16/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
21.4,14.8,1032.52,2896.74,2242.33,2909.3,5925.89,2250.0,2874.35,2515.21,9.74,11.63,17/11/2019,-47.89,-99.83,-114.34,-101.07,-103.51,-92.92,-97.33,-98.75,-91.95
12.6,8.6,1380.02,3861.61,2976.37,3853.94,7899.41,3005.57,3805.78,3354.91,8.42,10.43,18/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
19.8,24.6,1074.96,3868.67,2693.81,3857.44,7903.12,2802.28,3804.91,3128.9,9.46,11.4,19/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
1.4,13.6,1038.13,3867.37,2977.09,3373.96,7303.86,3020.36,3799.58,3362.62,8.27,9.96,20/11/2019,-47.68,-101.42,-110.63,-102.4,-104.42,-93.92,-97.27,-100.16,-92.85
0.6,11.2,1414.48,3864.64,2583.18,3861.04,7910.53,2674.94,3801.96,3360.49,7.2,9.23,21/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
4.8,17.6,1418.33,3866.47,2391.34,3864.46,7910.24,2577.17,3808.15,2955.96,8.47,11.4,22/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
34.2,21.2,1424.59,3861.54,2684.48,3862.04,7900.34,2700.58,3804.34,3099.17,10.99,13.13,23/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
42.2,29.4,1439.71,3863.45,2345.4,3864.38,7901.03,2732.04,3806.21,3384.07,9.4,11.33,24/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
0.4,1.0,1455.98,3862.94,2626.52,3865.79,7902.25,2670.44,3808.87,3063.56,9.89,11.57,25/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
0.2,0.0,1458.04,3862.15,2499.77,3866.98,7902.83,2613.92,3808.91,3382.63,9.93,12.1,26/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
8.6,28.2,1479.67,3932.32,2065.75,3884.04,7506.25,2904.34,3840.91,3396.74,11.1,13.25,27/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
0.4,8.6,1481.58,3783.35,2685.38,3885.01,7949.38,2852.5,3895.67,3388.21,10.89,12.41,28/11/2019,-23.52,-93.2,-109.65,-98.14,-100.57,-91.71,-93.57,-95.25,-90.11
0.8,1.2,1482.66,3899.81,2469.17,3885.19,7935.01,2568.49,3874.39,3403.69,10.35,11.43,29/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
0.4,0.4,1488.2,3899.52,2188.01,3884.87,7826.51,2377.76,3543.16,2771.96,8.57,11.71,30/11/2019,-50.32,-100.56,-101.19,-101.59,-104.3,-98.46,-96.1,-97.78,-90.83
