Rainfall_Terni,Date,Flow_Rate_Lupa
3.634,20/06/2014,-93.47731631847901
3.634,21/06/2014,-93.47731631847901
3.634,22/06/2014,-93.47731631847901
3.634,23/06/2014,-93.47731631847901
3.634,24/06/2014,-93.47731631847901
3.634,25/06/2014,-93.47731631847901
3.634,26/06/2014,-93.47731631847901
3.634,27/06/2014,-93.47731631847901
3.634,28/06/2014,-93.47731631847901
3.634,29/06/2014,-93.47731631847901
3.634,30/06/2014,-93.47731631847901
2.131,01/07/2014,-93.78933439297151
2.131,02/07/2014,-93.78933439297151
2.131,03/07/2014,-93.78933439297151
2.131,04/07/2014,-93.78933439297151
2.131,05/07/2014,-93.78933439297151
2.131,06/07/2014,-93.78933439297151
2.131,07/07/2014,-93.78933439297151
2.131,08/07/2014,-93.78933439297151
2.131,09/07/2014,-93.78933439297151
2.131,10/07/2014,-93.78933439297151
2.131,11/07/2014,-93.78933439297151
2.131,12/07/2014,-93.78933439297151
2.131,13/07/2014,-93.78933439297151
2.131,14/07/2014,-93.78933439297151
2.131,15/07/2014,-93.78933439297151
2.131,16/07/2014,-93.78933439297151
2.131,17/07/2014,-93.78933439297151
2.131,18/07/2014,-93.78933439297151
2.131,19/07/2014,-93.78933439297151
2.131,20/07/2014,-93.78933439297151
2.131,21/07/2014,-93.78933439297151
2.131,22/07/2014,-93.78933439297151
2.131,23/07/2014,-93.78933439297151
2.131,24/07/2014,-93.78933439297151
2.131,25/07/2014,-93.78933439297151
2.131,26/07/2014,-93.78933439297151
2.131,27/07/2014,-93.78933439297151
2.131,28/07/2014,-93.78933439297151
2.131,29/07/2014,-93.78933439297151
2.131,30/07/2014,-93.78933439297151
2.131,31/07/2014,-93.78933439297151
0.9329999999999999,01/08/2014,-94.09170685740668
0.9329999999999999,02/08/2014,-94.09170685740668
0.9329999999999999,03/08/2014,-94.09170685740668
0.9329999999999999,04/08/2014,-94.09170685740668
0.9329999999999999,05/08/2014,-94.09170685740668
0.9329999999999999,06/08/2014,-94.09170685740668
0.9329999999999999,07/08/2014,-94.09170685740668
0.9329999999999999,08/08/2014,-94.09170685740668
0.9329999999999999,09/08/2014,-94.09170685740668
0.9329999999999999,10/08/2014,-94.09170685740668
0.9329999999999999,11/08/2014,-94.09170685740668
0.9329999999999999,12/08/2014,-94.09170685740668
0.9329999999999999,13/08/2014,-94.09170685740668
0.9329999999999999,14/08/2014,-94.09170685740668
0.9329999999999999,15/08/2014,-94.09170685740668
0.9329999999999999,16/08/2014,-94.09170685740668
0.9329999999999999,17/08/2014,-94.09170685740668
0.9329999999999999,18/08/2014,-94.09170685740668
0.9329999999999999,19/08/2014,-94.09170685740668
0.9329999999999999,20/08/2014,-94.09170685740668
0.9329999999999999,21/08/2014,-94.09170685740668
0.9329999999999999,22/08/2014,-94.09170685740668
0.9329999999999999,23/08/2014,-94.09170685740668
0.9329999999999999,24/08/2014,-94.09170685740668
0.9329999999999999,25/08/2014,-94.09170685740668
0.9329999999999999,26/08/2014,-94.09170685740668
0.9329999999999999,27/08/2014,-94.09170685740668
0.9329999999999999,28/08/2014,-94.09170685740668
0.9329999999999999,29/08/2014,-94.09170685740668
0.9329999999999999,30/08/2014,-94.09170685740668
0.9329999999999999,31/08/2014,-94.09170685740668
2.427,01/09/2014,-94.39463542280254
2.427,02/09/2014,-94.39463542280254
2.427,03/09/2014,-94.39463542280254
2.427,04/09/2014,-94.39463542280254
2.427,05/09/2014,-94.39463542280254
2.427,06/09/2014,-94.39463542280254
2.427,07/09/2014,-94.39463542280254
2.427,08/09/2014,-94.39463542280254
2.427,09/09/2014,-94.39463542280254
2.427,10/09/2014,-94.39463542280254
2.427,11/09/2014,-94.39463542280254
2.427,12/09/2014,-94.39463542280254
2.427,13/09/2014,-94.39463542280254
2.427,14/09/2014,-94.39463542280254
2.427,15/09/2014,-94.39463542280254
2.427,16/09/2014,-94.39463542280254
2.427,17/09/2014,-94.39463542280254
2.427,18/09/2014,-94.39463542280254
2.427,19/09/2014,-94.39463542280254
2.427,20/09/2014,-94.39463542280254
2.427,21/09/2014,-94.39463542280254
2.427,22/09/2014,-94.39463542280254
2.427,23/09/2014,-94.39463542280254
2.427,24/09/2014,-94.39463542280254
2.427,25/09/2014,-94.39463542280254
2.427,26/09/2014,-94.39463542280254
2.427,27/09/2014,-94.39463542280254
2.427,28/09/2014,-94.39463542280254
2.427,29/09/2014,-94.39463542280254
2.427,30/09/2014,-94.39463542280254
2.9189999999999996,01/10/2014,-94.70942701603619
2.9189999999999996,02/10/2014,-94.70942701603619
2.9189999999999996,03/10/2014,-94.70942701603619
2.9189999999999996,04/10/2014,-94.70942701603619
2.9189999999999996,05/10/2014,-94.70942701603619
2.9189999999999996,06/10/2014,-94.70942701603619
2.9189999999999996,07/10/2014,-94.70942701603619
2.9189999999999996,08/10/2014,-94.70942701603619
2.9189999999999996,09/10/2014,-94.70942701603619
2.9189999999999996,10/10/2014,-94.70942701603619
2.9189999999999996,11/10/2014,-94.70942701603619
2.9189999999999996,12/10/2014,-94.70942701603619
2.9189999999999996,13/10/2014,-94.70942701603619
2.9189999999999996,14/10/2014,-94.70942701603619
2.9189999999999996,15/10/2014,-94.70942701603619
2.9189999999999996,16/10/2014,-94.70942701603619
2.9189999999999996,17/10/2014,-94.70942701603619
2.9189999999999996,18/10/2014,-94.70942701603619
2.9189999999999996,19/10/2014,-94.70942701603619
2.9189999999999996,20/10/2014,-94.70942701603619
2.9189999999999996,21/10/2014,-94.70942701603619
2.9189999999999996,22/10/2014,-94.70942701603619
2.9189999999999996,23/10/2014,-94.70942701603619
2.9189999999999996,24/10/2014,-94.70942701603619
2.9189999999999996,25/10/2014,-94.70942701603619
2.9189999999999996,26/10/2014,-94.70942701603619
2.9189999999999996,27/10/2014,-94.70942701603619
2.9189999999999996,28/10/2014,-94.70942701603619
2.9189999999999996,29/10/2014,-94.70942701603619
2.9189999999999996,30/10/2014,-94.70942701603619
2.9189999999999996,31/10/2014,-94.70942701603619
7.688,01/11/2014,-95.01081970736152
7.688,02/11/2014,-95.01081970736152
7.688,03/11/2014,-95.01081970736152
7.688,04/11/2014,-95.01081970736152
7.688,05/11/2014,-95.01081970736152
7.688,06/11/2014,-95.01081970736152
7.688,07/11/2014,-95.01081970736152
7.688,08/11/2014,-95.01081970736152
7.688,09/11/2014,-95.01081970736152
7.688,10/11/2014,-95.01081970736152
7.688,11/11/2014,-95.01081970736152
7.688,12/11/2014,-95.01081970736152
7.688,13/11/2014,-95.01081970736152
7.688,14/11/2014,-95.01081970736152
7.688,15/11/2014,-95.01081970736152
7.688,16/11/2014,-95.01081970736152
7.688,17/11/2014,-95.01081970736152
7.688,18/11/2014,-95.01081970736152
7.688,19/11/2014,-95.01081970736152
7.688,20/11/2014,-95.01081970736152
7.688,21/11/2014,-95.01081970736152
7.688,22/11/2014,-95.01081970736152
7.688,23/11/2014,-95.01081970736152
7.688,24/11/2014,-95.01081970736152
7.688,25/11/2014,-95.01081970736152
7.688,26/11/2014,-95.01081970736152
7.688,27/11/2014,-95.01081970736152
7.688,28/11/2014,-95.01081970736152
7.688,29/11/2014,-95.01081970736152
7.688,30/11/2014,-95.01081970736152
2.8489999999999998,01/12/2014,-95.32277497933919
2.8489999999999998,02/12/2014,-95.32277497933919
2.8489999999999998,03/12/2014,-95.32277497933919
2.8489999999999998,04/12/2014,-95.32277497933919
2.8489999999999998,05/12/2014,-95.32277497933919
2.8489999999999998,06/12/2014,-95.32277497933919
2.8489999999999998,07/12/2014,-95.32277497933919
2.8489999999999998,08/12/2014,-95.32277497933919
2.8489999999999998,09/12/2014,-95.32277497933919
2.8489999999999998,10/12/2014,-95.32277497933919
2.8489999999999998,11/12/2014,-95.32277497933919
2.8489999999999998,12/12/2014,-95.32277497933919
2.8489999999999998,13/12/2014,-95.32277497933919
2.8489999999999998,14/12/2014,-95.32277497933919
2.8489999999999998,15/12/2014,-95.32277497933919
2.8489999999999998,16/12/2014,-95.32277497933919
2.8489999999999998,17/12/2014,-95.32277497933919
2.8489999999999998,18/12/2014,-95.32277497933919
2.8489999999999998,19/12/2014,-95.32277497933919
2.8489999999999998,20/12/2014,-95.32277497933919
2.8489999999999998,21/12/2014,-95.32277497933919
2.8489999999999998,22/12/2014,-95.32277497933919
2.8489999999999998,23/12/2014,-95.32277497933919
2.8489999999999998,24/12/2014,-95.32277497933919
2.8489999999999998,25/12/2014,-95.32277497933919
2.8489999999999998,26/12/2014,-95.32277497933919
2.8489999999999998,27/12/2014,-95.32277497933919
2.8489999999999998,28/12/2014,-95.32277497933919
2.8489999999999998,29/12/2014,-95.32277497933919
2.8489999999999998,30/12/2014,-95.32277497933919
2.8489999999999998,31/12/2014,-95.32277497933919
1.78,01/01/2015,-95.62838885994739
1.78,02/01/2015,-95.62838885994739
1.78,03/01/2015,-95.62838885994739
1.78,04/01/2015,-95.62838885994739
1.78,05/01/2015,-95.62838885994739
1.78,06/01/2015,-95.62838885994739
1.78,07/01/2015,-95.62838885994739
1.78,08/01/2015,-95.62838885994739
1.78,09/01/2015,-95.62838885994739
1.78,10/01/2015,-95.62838885994739
1.78,11/01/2015,-95.62838885994739
1.78,12/01/2015,-95.62838885994739
1.78,13/01/2015,-95.62838885994739
1.78,14/01/2015,-95.62838885994739
1.78,15/01/2015,-95.62838885994739
1.78,16/01/2015,-95.62838885994739
1.78,17/01/2015,-95.62838885994739
1.78,18/01/2015,-95.62838885994739
1.78,19/01/2015,-95.62838885994739
1.78,20/01/2015,-95.62838885994739
1.78,21/01/2015,-95.62838885994739
1.78,22/01/2015,-95.62838885994739
1.78,23/01/2015,-95.62838885994739
1.78,24/01/2015,-95.62838885994739
1.78,25/01/2015,-95.62838885994739
1.78,26/01/2015,-95.62838885994739
1.78,27/01/2015,-95.62838885994739
1.78,28/01/2015,-95.62838885994739
1.78,29/01/2015,-95.62838885994739
1.78,30/01/2015,-95.62838885994739
1.78,31/01/2015,-95.62838885994739
3.778,01/02/2015,-95.9130432291291
3.778,02/02/2015,-95.9130432291291
3.778,03/02/2015,-95.9130432291291
3.778,04/02/2015,-95.9130432291291
3.778,05/02/2015,-95.9130432291291
3.778,06/02/2015,-95.9130432291291
3.778,07/02/2015,-95.9130432291291
3.778,08/02/2015,-95.9130432291291
3.778,09/02/2015,-95.9130432291291
3.778,10/02/2015,-95.9130432291291
3.778,11/02/2015,-95.9130432291291
3.778,12/02/2015,-95.9130432291291
3.778,13/02/2015,-95.9130432291291
3.778,14/02/2015,-95.9130432291291
3.778,15/02/2015,-95.9130432291291
3.778,16/02/2015,-95.9130432291291
3.778,17/02/2015,-95.9130432291291
3.778,18/02/2015,-95.9130432291291
3.778,19/02/2015,-95.9130432291291
3.778,20/02/2015,-95.9130432291291
3.778,21/02/2015,-95.9130432291291
3.778,22/02/2015,-95.9130432291291
3.778,23/02/2015,-95.9130432291291
3.778,24/02/2015,-95.9130432291291
3.778,25/02/2015,-95.9130432291291
3.778,26/02/2015,-95.9130432291291
3.778,27/02/2015,-95.9130432291291
3.778,28/02/2015,-95.9130432291291
4.346,01/03/2015,-96.22244676393824
4.346,02/03/2015,-96.22244676393824
4.346,03/03/2015,-96.22244676393824
4.346,04/03/2015,-96.22244676393824
4.346,05/03/2015,-96.22244676393824
4.346,06/03/2015,-96.22244676393824
4.346,07/03/2015,-96.22244676393824
4.346,08/03/2015,-96.22244676393824
4.346,09/03/2015,-96.22244676393824
4.346,10/03/2015,-96.22244676393824
4.346,11/03/2015,-96.22244676393824
4.346,12/03/2015,-96.22244676393824
4.346,13/03/2015,-96.22244676393824
4.346,14/03/2015,-96.22244676393824
4.346,15/03/2015,-96.22244676393824
4.346,16/03/2015,-96.22244676393824
4.346,17/03/2015,-96.22244676393824
4.346,18/03/2015,-96.22244676393824
4.346,19/03/2015,-96.22244676393824
4.346,20/03/2015,-96.22244676393824
4.346,21/03/2015,-96.22244676393824
4.346,22/03/2015,-96.22244676393824
4.346,23/03/2015,-96.22244676393824
4.346,24/03/2015,-96.22244676393824
4.346,25/03/2015,-96.22244676393824
4.346,26/03/2015,-96.22244676393824
4.346,27/03/2015,-96.22244676393824
4.346,28/03/2015,-96.22244676393824
4.346,29/03/2015,-96.22244676393824
4.346,30/03/2015,-96.22244676393824
4.346,31/03/2015,-96.22244676393824
1.954,01/04/2015,-96.5231512465614
1.954,02/04/2015,-96.5231512465614
1.954,03/04/2015,-96.5231512465614
1.954,04/04/2015,-96.5231512465614
1.954,05/04/2015,-96.5231512465614
1.954,06/04/2015,-96.5231512465614
1.954,07/04/2015,-96.5231512465614
1.954,08/04/2015,-96.5231512465614
1.954,09/04/2015,-96.5231512465614
1.954,10/04/2015,-96.5231512465614
1.954,11/04/2015,-96.5231512465614
1.954,12/04/2015,-96.5231512465614
1.954,13/04/2015,-96.5231512465614
1.954,14/04/2015,-96.5231512465614
1.954,15/04/2015,-96.5231512465614
1.954,16/04/2015,-96.5231512465614
1.954,17/04/2015,-96.5231512465614
1.954,18/04/2015,-96.5231512465614
1.954,19/04/2015,-96.5231512465614
1.954,20/04/2015,-96.5231512465614
1.954,21/04/2015,-96.5231512465614
1.954,22/04/2015,-96.5231512465614
1.954,23/04/2015,-96.5231512465614
1.954,24/04/2015,-96.5231512465614
1.954,25/04/2015,-96.5231512465614
1.954,26/04/2015,-96.5231512465614
1.954,27/04/2015,-96.5231512465614
1.954,28/04/2015,-96.5231512465614
1.954,29/04/2015,-96.5231512465614
1.954,30/04/2015,-96.5231512465614
1.639,01/05/2015,-96.82972935100919
1.639,02/05/2015,-96.82972935100919
1.639,03/05/2015,-96.82972935100919
1.639,04/05/2015,-96.82972935100919
1.639,05/05/2015,-96.82972935100919
1.639,06/05/2015,-96.82972935100919
1.639,07/05/2015,-96.82972935100919
1.639,08/05/2015,-96.82972935100919
1.639,09/05/2015,-96.82972935100919
1.639,10/05/2015,-96.82972935100919
1.639,11/05/2015,-96.82972935100919
1.639,12/05/2015,-96.82972935100919
1.639,13/05/2015,-96.82972935100919
1.639,14/05/2015,-96.82972935100919
1.639,15/05/2015,-96.82972935100919
1.639,16/05/2015,-96.82972935100919
1.639,17/05/2015,-96.82972935100919
1.639,18/05/2015,-96.82972935100919
1.639,19/05/2015,-96.82972935100919
1.639,20/05/2015,-96.82972935100919
1.639,21/05/2015,-96.82972935100919
1.639,22/05/2015,-96.82972935100919
1.639,23/05/2015,-96.82972935100919
1.639,24/05/2015,-96.82972935100919
1.639,25/05/2015,-96.82972935100919
1.639,26/05/2015,-96.82972935100919
1.639,27/05/2015,-96.82972935100919
1.639,28/05/2015,-96.82972935100919
1.639,29/05/2015,-96.82972935100919
1.639,30/05/2015,-96.82972935100919
1.639,31/05/2015,-96.82972935100919
1.915,01/06/2015,-97.13832303294818
1.915,02/06/2015,-97.13832303294818
1.915,03/06/2015,-97.13832303294818
1.915,04/06/2015,-97.13832303294818
1.915,05/06/2015,-97.13832303294818
1.915,06/06/2015,-97.13832303294818
1.915,07/06/2015,-97.13832303294818
1.915,08/06/2015,-97.13832303294818
1.915,09/06/2015,-97.13832303294818
1.915,10/06/2015,-97.13832303294818
1.915,11/06/2015,-97.13832303294818
1.915,12/06/2015,-97.13832303294818
1.915,13/06/2015,-97.13832303294818
1.915,14/06/2015,-97.13832303294818
1.915,15/06/2015,-97.13832303294818
1.915,16/06/2015,-97.13832303294818
1.915,17/06/2015,-97.13832303294818
1.915,18/06/2015,-97.13832303294818
1.915,19/06/2015,-97.13832303294818
1.915,20/06/2015,-97.13832303294818
1.915,21/06/2015,-97.13832303294818
1.915,22/06/2015,-97.13832303294818
1.915,23/06/2015,-97.13832303294818
1.915,24/06/2015,-97.13832303294818
1.915,25/06/2015,-97.13832303294818
1.915,26/06/2015,-97.13832303294818
1.915,27/06/2015,-97.13832303294818
1.915,28/06/2015,-97.13832303294818
1.915,29/06/2015,-97.13832303294818
1.915,30/06/2015,-97.13832303294818
0.852,01/07/2015,-97.44404825083872
0.852,02/07/2015,-97.44404825083872
0.852,03/07/2015,-97.44404825083872
0.852,04/07/2015,-97.44404825083872
0.852,05/07/2015,-97.44404825083872
0.852,06/07/2015,-97.44404825083872
0.852,07/07/2015,-97.44404825083872
0.852,08/07/2015,-97.44404825083872
0.852,09/07/2015,-97.44404825083872
0.852,10/07/2015,-97.44404825083872
0.852,11/07/2015,-97.44404825083872
0.852,12/07/2015,-97.44404825083872
0.852,13/07/2015,-97.44404825083872
0.852,14/07/2015,-97.44404825083872
0.852,15/07/2015,-97.44404825083872
0.852,16/07/2015,-97.44404825083872
0.852,17/07/2015,-97.44404825083872
0.852,18/07/2015,-97.44404825083872
0.852,19/07/2015,-97.44404825083872
0.852,20/07/2015,-97.44404825083872
0.852,21/07/2015,-97.44404825083872
0.852,22/07/2015,-97.44404825083872
0.852,23/07/2015,-97.44404825083872
0.852,24/07/2015,-97.44404825083872
0.852,25/07/2015,-97.44404825083872
0.852,26/07/2015,-97.44404825083872
0.852,27/07/2015,-97.44404825083872
0.852,28/07/2015,-97.44404825083872
0.852,29/07/2015,-97.44404825083872
0.852,30/07/2015,-97.44404825083872
0.852,31/07/2015,-97.44404825083872
2.927,01/08/2015,-101.74157401070802
2.927,02/08/2015,-101.74157401070802
2.927,03/08/2015,-101.74157401070802
2.927,04/08/2015,-101.74157401070802
2.927,05/08/2015,-101.74157401070802
2.927,06/08/2015,-101.74157401070802
2.927,07/08/2015,-101.74157401070802
2.927,08/08/2015,-101.74157401070802
2.927,09/08/2015,-101.74157401070802
2.927,10/08/2015,-101.74157401070802
2.927,11/08/2015,-101.74157401070802
2.927,12/08/2015,-101.74157401070802
2.927,13/08/2015,-101.74157401070802
2.927,14/08/2015,-101.74157401070802
2.927,15/08/2015,-101.74157401070802
2.927,16/08/2015,-101.74157401070802
2.927,17/08/2015,-101.74157401070802
2.927,18/08/2015,-101.74157401070802
2.927,19/08/2015,-101.74157401070802
2.927,20/08/2015,-101.74157401070802
2.927,21/08/2015,-101.74157401070802
2.927,22/08/2015,-101.74157401070802
2.927,23/08/2015,-101.74157401070802
2.927,24/08/2015,-101.74157401070802
2.927,25/08/2015,-101.74157401070802
2.927,26/08/2015,-101.74157401070802
2.927,27/08/2015,-101.74157401070802
2.927,28/08/2015,-101.74157401070802
2.927,29/08/2015,-101.74157401070802
2.927,30/08/2015,-101.74157401070802
2.927,31/08/2015,-101.74157401070802
1.71,01/09/2015,-98.05900247519764
1.71,02/09/2015,-98.05900247519764
1.71,03/09/2015,-98.05900247519764
1.71,04/09/2015,-98.05900247519764
1.71,05/09/2015,-98.05900247519764
1.71,06/09/2015,-98.05900247519764
1.71,07/09/2015,-98.05900247519764
1.71,08/09/2015,-98.05900247519764
1.71,09/09/2015,-98.05900247519764
1.71,10/09/2015,-98.05900247519764
1.71,11/09/2015,-98.05900247519764
1.71,12/09/2015,-98.05900247519764
1.71,13/09/2015,-98.05900247519764
1.71,14/09/2015,-98.05900247519764
1.71,15/09/2015,-98.05900247519764
1.71,16/09/2015,-98.05900247519764
1.71,17/09/2015,-98.05900247519764
1.71,18/09/2015,-98.05900247519764
1.71,19/09/2015,-98.05900247519764
1.71,20/09/2015,-98.05900247519764
1.71,21/09/2015,-98.05900247519764
1.71,22/09/2015,-98.05900247519764
1.71,23/09/2015,-98.05900247519764
1.71,24/09/2015,-98.05900247519764
1.71,25/09/2015,-98.05900247519764
1.71,26/09/2015,-98.05900247519764
1.71,27/09/2015,-98.05900247519764
1.71,28/09/2015,-98.05900247519764
1.71,29/09/2015,-98.05900247519764
1.71,30/09/2015,-98.05900247519764
4.232,01/10/2015,-98.35845677864617
4.232,02/10/2015,-98.35845677864617
4.232,03/10/2015,-98.35845677864617
4.232,04/10/2015,-98.35845677864617
4.232,05/10/2015,-98.35845677864617
4.232,06/10/2015,-98.35845677864617
4.232,07/10/2015,-98.35845677864617
4.232,08/10/2015,-98.35845677864617
4.232,09/10/2015,-98.35845677864617
4.232,10/10/2015,-98.35845677864617
4.232,11/10/2015,-98.35845677864617
4.232,12/10/2015,-98.35845677864617
4.232,13/10/2015,-98.35845677864617
4.232,14/10/2015,-98.35845677864617
4.232,15/10/2015,-98.35845677864617
4.232,16/10/2015,-98.35845677864617
4.232,17/10/2015,-98.35845677864617
4.232,18/10/2015,-98.35845677864617
4.232,19/10/2015,-98.35845677864617
4.232,20/10/2015,-98.35845677864617
4.232,21/10/2015,-98.35845677864617
4.232,22/10/2015,-98.35845677864617
4.232,23/10/2015,-98.35845677864617
4.232,24/10/2015,-98.35845677864617
4.232,25/10/2015,-98.35845677864617
4.232,26/10/2015,-98.35845677864617
4.232,27/10/2015,-98.35845677864617
4.232,28/10/2015,-98.35845677864617
4.232,29/10/2015,-98.35845677864617
4.232,30/10/2015,-98.35845677864617
4.232,31/10/2015,-98.35845677864617
1.5619999999999998,01/11/2015,-98.6684690612036
1.5619999999999998,02/11/2015,-98.6684690612036
1.5619999999999998,03/11/2015,-98.6684690612036
1.5619999999999998,04/11/2015,-98.6684690612036
1.5619999999999998,05/11/2015,-98.6684690612036
1.5619999999999998,06/11/2015,-98.6684690612036
1.5619999999999998,07/11/2015,-98.6684690612036
1.5619999999999998,08/11/2015,-98.6684690612036
1.5619999999999998,09/11/2015,-98.6684690612036
1.5619999999999998,10/11/2015,-98.6684690612036
1.5619999999999998,11/11/2015,-98.6684690612036
1.5619999999999998,12/11/2015,-98.6684690612036
1.5619999999999998,13/11/2015,-98.6684690612036
1.5619999999999998,14/11/2015,-98.6684690612036
1.5619999999999998,15/11/2015,-98.6684690612036
1.5619999999999998,16/11/2015,-98.6684690612036
1.5619999999999998,17/11/2015,-98.6684690612036
1.5619999999999998,18/11/2015,-98.6684690612036
1.5619999999999998,19/11/2015,-98.6684690612036
1.5619999999999998,20/11/2015,-98.6684690612036
1.5619999999999998,21/11/2015,-98.6684690612036
1.5619999999999998,22/11/2015,-98.6684690612036
1.5619999999999998,23/11/2015,-98.6684690612036
1.5619999999999998,24/11/2015,-98.6684690612036
1.5619999999999998,25/11/2015,-98.6684690612036
1.5619999999999998,26/11/2015,-98.6684690612036
1.5619999999999998,27/11/2015,-98.6684690612036
1.5619999999999998,28/11/2015,-98.6684690612036
1.5619999999999998,29/11/2015,-98.6684690612036
1.5619999999999998,30/11/2015,-98.6684690612036
0.184,01/12/2015,-98.97487694260718
0.184,02/12/2015,-98.97487694260718
0.184,03/12/2015,-98.97487694260718
0.184,04/12/2015,-98.97487694260718
0.184,05/12/2015,-98.97487694260718
0.184,06/12/2015,-98.97487694260718
0.184,07/12/2015,-98.97487694260718
0.184,08/12/2015,-98.97487694260718
0.184,09/12/2015,-98.97487694260718
0.184,10/12/2015,-98.97487694260718
0.184,11/12/2015,-98.97487694260718
0.184,12/12/2015,-98.97487694260718
0.184,13/12/2015,-98.97487694260718
0.184,14/12/2015,-98.97487694260718
0.184,15/12/2015,-98.97487694260718
0.184,16/12/2015,-98.97487694260718
0.184,17/12/2015,-98.97487694260718
0.184,18/12/2015,-98.97487694260718
0.184,19/12/2015,-98.97487694260718
0.184,20/12/2015,-98.97487694260718
0.184,21/12/2015,-98.97487694260718
0.184,22/12/2015,-98.97487694260718
0.184,23/12/2015,-98.97487694260718
0.184,24/12/2015,-98.97487694260718
0.184,25/12/2015,-98.97487694260718
0.184,26/12/2015,-98.97487694260718
0.184,27/12/2015,-98.97487694260718
0.184,28/12/2015,-98.97487694260718
0.184,29/12/2015,-98.97487694260718
0.184,30/12/2015,-98.97487694260718
0.184,31/12/2015,-98.97487694260718
1.608,01/01/2016,-99.28111928014029
1.608,02/01/2016,-99.28111928014029
1.608,03/01/2016,-99.28111928014029
1.608,04/01/2016,-99.28111928014029
1.608,05/01/2016,-99.28111928014029
1.608,06/01/2016,-99.28111928014029
1.608,07/01/2016,-99.28111928014029
1.608,08/01/2016,-99.28111928014029
1.608,09/01/2016,-99.28111928014029
1.608,10/01/2016,-99.28111928014029
1.608,11/01/2016,-99.28111928014029
1.608,12/01/2016,-99.28111928014029
1.608,13/01/2016,-99.28111928014029
1.608,14/01/2016,-99.28111928014029
1.608,15/01/2016,-99.28111928014029
1.608,16/01/2016,-99.28111928014029
1.608,17/01/2016,-99.28111928014029
1.608,18/01/2016,-99.28111928014029
1.608,19/01/2016,-99.28111928014029
1.608,20/01/2016,-99.28111928014029
1.608,21/01/2016,-99.28111928014029
1.608,22/01/2016,-99.28111928014029
1.608,23/01/2016,-99.28111928014029
1.608,24/01/2016,-99.28111928014029
1.608,25/01/2016,-99.28111928014029
1.608,26/01/2016,-99.28111928014029
1.608,27/01/2016,-99.28111928014029
1.608,28/01/2016,-99.28111928014029
1.608,29/01/2016,-99.28111928014029
1.608,30/01/2016,-99.28111928014029
1.608,31/01/2016,-99.28111928014029
4.7330000000000005,01/02/2016,-99.58364149130715
4.7330000000000005,02/02/2016,-99.58364149130715
4.7330000000000005,03/02/2016,-99.58364149130715
4.7330000000000005,04/02/2016,-99.58364149130715
4.7330000000000005,05/02/2016,-99.58364149130715
4.7330000000000005,06/02/2016,-99.58364149130715
4.7330000000000005,07/02/2016,-99.58364149130715
4.7330000000000005,08/02/2016,-99.58364149130715
4.7330000000000005,09/02/2016,-99.58364149130715
4.7330000000000005,10/02/2016,-99.58364149130715
4.7330000000000005,11/02/2016,-99.58364149130715
4.7330000000000005,12/02/2016,-99.58364149130715
4.7330000000000005,13/02/2016,-99.58364149130715
4.7330000000000005,14/02/2016,-99.58364149130715
4.7330000000000005,15/02/2016,-99.58364149130715
4.7330000000000005,16/02/2016,-99.58364149130715
4.7330000000000005,17/02/2016,-99.58364149130715
4.7330000000000005,18/02/2016,-99.58364149130715
4.7330000000000005,19/02/2016,-99.58364149130715
4.7330000000000005,20/02/2016,-99.58364149130715
4.7330000000000005,21/02/2016,-99.58364149130715
4.7330000000000005,22/02/2016,-99.58364149130715
4.7330000000000005,23/02/2016,-99.58364149130715
4.7330000000000005,24/02/2016,-99.58364149130715
4.7330000000000005,25/02/2016,-99.58364149130715
4.7330000000000005,26/02/2016,-99.58364149130715
4.7330000000000005,27/02/2016,-99.58364149130715
4.7330000000000005,28/02/2016,-99.58364149130715
4.7330000000000005,29/02/2016,-99.58364149130715
1.867,01/03/2016,-99.88001881634831
1.867,02/03/2016,-99.88001881634831
1.867,03/03/2016,-99.88001881634831
1.867,04/03/2016,-99.88001881634831
1.867,05/03/2016,-99.88001881634831
1.867,06/03/2016,-99.88001881634831
1.867,07/03/2016,-99.88001881634831
1.867,08/03/2016,-99.88001881634831
1.867,09/03/2016,-99.88001881634831
1.867,10/03/2016,-99.88001881634831
1.867,11/03/2016,-99.88001881634831
1.867,12/03/2016,-99.88001881634831
1.867,13/03/2016,-99.88001881634831
1.867,14/03/2016,-99.88001881634831
1.867,15/03/2016,-99.88001881634831
1.867,16/03/2016,-99.88001881634831
1.867,17/03/2016,-99.88001881634831
1.867,18/03/2016,-99.88001881634831
1.867,19/03/2016,-99.88001881634831
1.867,20/03/2016,-99.88001881634831
1.867,21/03/2016,-99.88001881634831
1.867,22/03/2016,-99.88001881634831
1.867,23/03/2016,-99.88001881634831
1.867,24/03/2016,-99.88001881634831
1.867,25/03/2016,-99.88001881634831
1.867,26/03/2016,-99.88001881634831
1.867,27/03/2016,-99.88001881634831
1.867,28/03/2016,-99.88001881634831
1.867,29/03/2016,-99.88001881634831
1.867,30/03/2016,-99.88001881634831
1.867,31/03/2016,-99.88001881634831
1.651,01/04/2016,-100.19410068378426
1.651,02/04/2016,-100.19410068378426
1.651,03/04/2016,-100.19410068378426
1.651,04/04/2016,-100.19410068378426
1.651,05/04/2016,-100.19410068378426
1.651,06/04/2016,-100.19410068378426
1.651,07/04/2016,-100.19410068378426
1.651,08/04/2016,-100.19410068378426
1.651,09/04/2016,-100.19410068378426
